\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/13,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5496.703612559615,-93.80466390780902,0.22900158663447723,8817139.991581343,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5196.240697965773,91.0349468757374,2.538265101264199,4791262.5604316965,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4504.533466955641,21.10764982246485,2.8797211607620827,9124797.895506876,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,54649.266060278824,5.690044098097147,-3.7564452387907132,9366645.63509387,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,50951.40275531618,-56.212050732844254,0.5077813096486006,8058730.457380563,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,52693.209537814415,-54.86720465233734,-0.08836345465966922,3068024.2278023255,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,493428.3960423627,-79.02187354443436,-2.549385957955553,8531513.359967966,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,519634.95053746144,-94.01999452997669,3.1299348544326318,6574103.017830022,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,493521.8225191677,-53.333621582439015,-0.7867930566762862,8769942.24590463,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2187396.8053254974,47.904473515058726,4.9414157300028805,5275714.320691503,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2092169.2792459808,21.99315554815415,1.7323193841433149,5243968.540513711,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1867106.0897983816,-52.99139225525773,-1.5500658438407022,6615695.847819086,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1000,Stock-\x90H\x97\xbf\x95i-5000-0,\x90H\x97\xbf\x95i,5089.413439744811,-26.54837320505095,2.6492096237670477,5261273.705149902,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90H\x97\xbf\x95i-5000-1,\x90H\x97\xbf\x95i,5277.144639921212,10.454764339490367,-3.4762174909017816,5925198.41351946,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1002,Stock-\x90H\x97\xbf\x95i-5000-2,\x90H\x97\xbf\x95i,4724.97242350137,-5.8091362853155175,4.999016635819514,1145835.6641408869,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1000,Stock-\x90H\x97\xbf\x95i-50000-0,\x90H\x97\xbf\x95i,54735.69901869178,-19.277837481023255,-1.0343697242799,715802.769023713,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90H\x97\xbf\x95i-50000-1,\x90H\x97\xbf\x95i,50423.98584123895,-47.19153855043612,2.3748729482514346,3898300.1856953176,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1002,Stock-\x90H\x97\xbf\x95i-50000-2,\x90H\x97\xbf\x95i,51375.856385532505,-55.28052626931077,-4.345273313759138,3722431.590823169,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1000,Stock-\x90H\x97\xbf\x95i-500000-0,\x90H\x97\xbf\x95i,483549.8344429214,89.72987924164019,-3.7024097800977893,3577700.946092645,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90H\x97\xbf\x95i-500000-1,\x90H\x97\xbf\x95i,546723.5960997173,92.21680347041604,-1.5280097198181153,7669564.838745715,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1002,Stock-\x90H\x97\xbf\x95i-500000-2,\x90H\x97\xbf\x95i,487905.89704010746,-62.25341120218169,-0.8859742020084349,1440299.2197975728,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1000,Stock-\x90H\x97\xbf\x95i-2000000-0,\x90H\x97\xbf\x95i,1867551.7336284248,22.176908992246553,-4.1675029622514455,8426877.981815383,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/13,1001,Stock-\x90H\x97\xbf\x95i-2000000-1,\x90H\x97\xbf\x95i,2163503.0209389515,92.25324482971232,-0.4848816187451508,3205635.8441764023,Prime,1000.0,1000.0,1010.0,990.0,10000.0
