\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/20,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5489.954610461085,-19.126319309538957,-2.5291972492254122,360601.953208293,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4667.71174343187,-1.1278886712857314,4.170960288936675,1534825.5623922383,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4807.939628680955,-21.383638786953995,2.637780299181175,7252414.3422001125,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,52465.19008059178,-96.1162120827401,1.8984942211674136,180030.86999351584,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,52385.956525250935,-52.51801380853445,-0.8213859036334901,105371.72657529745,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,54224.251483702,-86.75588184500474,3.747851266421261,4085714.0574426474,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,473403.09557436773,98.15986927421758,0.0006755063114374238,6356797.005042049,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,480561.5859896723,-84.70833461049747,-0.2743830349363572,9162085.715132866,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,528903.6730413049,-80.72549284078681,0.6325240632782627,7276066.157836183,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/20,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1807795.9567906042,46.67156213906608,4.191913956679096,4878470.354613374,Prime,1000.0,1000.0,1010.0,990.0,10000.0
