\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2026/01/03,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5020.111031690793,36.138821204243186,0.7978910572916273,7195625.302398346,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5069.009440013015,-67.30957628652064,1.8648608298400724,1849582.4086110368,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4627.661080516103,26.304082527027916,4.378167445311377,6645502.049163917,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,54483.61987848681,17.866852903279607,0.14389669949276218,4670592.505143384,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,50382.31716787485,94.83924105216391,-0.5152371345789666,6841307.182727068,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,49353.50223250296,-0.3842597771573537,4.5210555268232895,8835260.262922172,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,451030.9880013369,-20.341780308536755,-4.869691619288289,1466846.5067735433,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,460419.1944108921,-58.18471128084155,2.8218007389406177,5533480.289167954,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,490558.2103396059,-12.488062133888889,-2.5513087638046583,4343308.1573062055,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2057200.1098799868,-15.209367758493443,1.3262710379865723,9122937.108218523,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2176213.3542775083,-33.96021856518141,2.301412484798737,2920016.471019786,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1897949.3101891922,-15.60990416527784,4.762711972414781,1357696.9372664725,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x90H\x97\xbf\x95i-5000-0,\x90H\x97\xbf\x95i,4716.482003520287,81.40790444156235,-0.4709654760964579,6076652.244054018,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90H\x97\xbf\x95i-5000-1,\x90H\x97\xbf\x95i,5210.282058328712,0.4041993855718147,2.2710138850844537,1896041.5302110587,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90H\x97\xbf\x95i-5000-2,\x90H\x97\xbf\x95i,4613.014122036955,-4.099270131701104,-3.3290016341758455,8309258.269041999,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x90H\x97\xbf\x95i-50000-0,\x90H\x97\xbf\x95i,54171.26508367294,-90.53294018791318,2.1206702987443835,1788587.5243076829,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90H\x97\xbf\x95i-50000-1,\x90H\x97\xbf\x95i,46587.11876634303,-37.4888786409836,1.6888204620264826,4325878.101039705,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90H\x97\xbf\x95i-50000-2,\x90H\x97\xbf\x95i,51721.39282274526,17.087935622067135,0.15875819222182663,9993955.403279021,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x90H\x97\xbf\x95i-500000-0,\x90H\x97\xbf\x95i,458806.7302708384,-2.166887002741319,-4.552786351003064,435281.2945485179,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90H\x97\xbf\x95i-500000-1,\x90H\x97\xbf\x95i,464706.52620250505,3.3452391764977136,-3.8458841962316646,7830024.075018442,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90H\x97\xbf\x95i-500000-2,\x90H\x97\xbf\x95i,516039.9086449704,-29.63416201200988,4.48082606990255,5817209.961046295,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x90H\x97\xbf\x95i-2000000-0,\x90H\x97\xbf\x95i,1938029.427281131,-20.70969846277491,-4.3124102369057855,5566503.54742194,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x90H\x97\xbf\x95i-2000000-1,\x90H\x97\xbf\x95i,2037533.833920893,-18.68175240798618,-0.8910553341170546,1720505.936511186,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x90H\x97\xbf\x95i-2000000-2,\x90H\x97\xbf\x95i,1993211.7055569415,-86.38873741524075,1.9212145916717276,9650384.737526173,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x8c\x9a\x90݋\xc6-5000-0,\x8c\x9a\x90݋\xc6,4651.820110507831,82.56140437799456,-1.7626960330331007,5109004.991712927,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x8c\x9a\x90݋\xc6-5000-1,\x8c\x9a\x90݋\xc6,4685.4594231713045,-42.66865620809808,2.465985145411386,2053747.371271802,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x8c\x9a\x90݋\xc6-5000-2,\x8c\x9a\x90݋\xc6,5243.144930049697,83.55885806374343,3.0281078499430514,8949943.090039028,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x8c\x9a\x90݋\xc6-50000-0,\x8c\x9a\x90݋\xc6,47572.5120407584,-53.040822273980325,-0.9462043532123605,4988124.658418364,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x8c\x9a\x90݋\xc6-50000-1,\x8c\x9a\x90݋\xc6,45067.461851129694,47.09457276824557,3.5232824554217093,2509692.545358561,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x8c\x9a\x90݋\xc6-50000-2,\x8c\x9a\x90݋\xc6,49189.383622266505,89.92808231053309,3.8694085905969686,9092590.859511385,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x8c\x9a\x90݋\xc6-500000-0,\x8c\x9a\x90݋\xc6,501405.047351766,-28.365483817826814,-1.198607346591436,3457322.6696731877,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x8c\x9a\x90݋\xc6-500000-1,\x8c\x9a\x90݋\xc6,474384.7925369584,-82.5615642233331,-2.297265080083666,9746190.251136037,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x8c\x9a\x90݋\xc6-500000-2,\x8c\x9a\x90݋\xc6,500327.8037757722,-61.02144404734642,3.5882160857278453,2359047.398814545,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x8c\x9a\x90݋\xc6-2000000-0,\x8c\x9a\x90݋\xc6,2137535.588890869,-17.083118255830797,1.8043573654254539,7579183.521655103,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x8c\x9a\x90݋\xc6-2000000-1,\x8c\x9a\x90݋\xc6,2070835.3321476802,62.46706641762171,-3.101261311789493,7899612.682381168,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x8c\x9a\x90݋\xc6-2000000-2,\x8c\x9a\x90݋\xc6,1863958.6210544126,98.85090838521532,4.686786183379391,3331340.738900334,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93S\x8d|-5000-0,\x93S\x8d|,5096.123634582751,80.49242387470136,1.587728299331391,801641.0934832239,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93S\x8d|-5000-1,\x93S\x8d|,4503.3465138274405,38.95718875721391,-2.225870379008109,9334322.834169667,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93S\x8d|-5000-2,\x93S\x8d|,4781.235338856086,8.631465026441788,-2.1037618950810453,1372364.1715076452,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93S\x8d|-50000-0,\x93S\x8d|,53880.69699692385,52.0642835032948,-3.6765583137641022,9015125.77125359,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93S\x8d|-50000-1,\x93S\x8d|,45256.5074718025,71.19383226759001,3.374391414237479,3953139.921600286,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93S\x8d|-50000-2,\x93S\x8d|,48821.578986571985,-14.674017742897163,0.9124013165133213,1715413.1344885635,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93S\x8d|-500000-0,\x93S\x8d|,493931.2341525806,-89.02016203758636,-2.3418464954888254,7430135.9837884875,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93S\x8d|-500000-1,\x93S\x8d|,492305.15667582524,-15.579324666085625,-0.2742196873983458,5868457.53561329,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93S\x8d|-500000-2,\x93S\x8d|,478524.614716148,-88.85330122385098,3.083520188366869,3684448.7543393415,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93S\x8d|-2000000-0,\x93S\x8d|,2141753.723562114,-43.49427305027205,-4.649865553831916,1250113.6540395112,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93S\x8d|-2000000-1,\x93S\x8d|,2161516.123793794,54.005930992452875,4.838869521639351,1797139.5765210283,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93S\x8d|-2000000-2,\x93S\x8d|,1953565.489826466,-13.975853553861441,2.736374987029805,8132493.222157314,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-5000-0,\x93d\x8bC\x8b@\x8a\xed,4658.568275517216,-84.24161296215556,1.1315331663128694,8771964.837730916,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-5000-1,\x93d\x8bC\x8b@\x8a\xed,4821.143945891052,33.39659246409957,-3.465791934825914,8463454.37755068,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-5000-2,\x93d\x8bC\x8b@\x8a\xed,4651.670137242947,39.436405257891266,4.219996220781013,1935647.759450243,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-50000-0,\x93d\x8bC\x8b@\x8a\xed,49115.27856207371,-56.60092009659703,3.5391579587303674,4693403.238003991,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-50000-1,\x93d\x8bC\x8b@\x8a\xed,51411.12166688876,10.59536364794829,-1.2508130381618576,4317015.394173161,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-50000-2,\x93d\x8bC\x8b@\x8a\xed,54165.09542384789,-94.39307553122691,-3.1447442839414554,9322420.482864704,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-500000-0,\x93d\x8bC\x8b@\x8a\xed,547032.5836720332,-46.84639522725475,2.7517595449464736,4381213.38869495,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-500000-1,\x93d\x8bC\x8b@\x8a\xed,459334.2084827978,86.78901294744128,3.291823802349562,8423538.109804751,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-500000-2,\x93d\x8bC\x8b@\x8a\xed,521579.83031200303,20.14121587216657,0.3162495079796095,5949158.357798001,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-2000000-0,\x93d\x8bC\x8b@\x8a\xed,1843793.582910759,-19.638400673523023,4.14796185995462,8618431.13913471,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-2000000-1,\x93d\x8bC\x8b@\x8a\xed,1825364.7371389086,81.06910592207743,-3.844137099132907,8347658.071328965,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-2000000-2,\x93d\x8bC\x8b@\x8a\xed,1911497.7388788944,-82.74849955225537,-4.424463137557573,2767884.8156395117,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2026/01/03,0000,TOPIX,\x8a\x94\x89\xbf\x8ew\x90\x94,0.0,0.0,0.0,0.0,,,,,,
