\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/29,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4983.521688752568,-97.61696257943453,1.0303098580999617,3008427.9086009376,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5494.179850210145,32.04762819102672,0.1522755574106407,9335136.358566869,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4599.428591856358,-5.685289246981441,-0.09415421509526034,5341902.457082251,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,48591.11224646894,-18.060666215028903,-2.4064119759488167,4201079.097574227,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,51261.982680627196,35.392197259632354,3.610670365066065,9391493.561234597,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,50529.5222073607,85.55285400533066,-3.4605562463484754,7018984.971235973,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,504050.47975122253,-37.738569609591636,1.8224542667606283,8366929.755147635,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,485712.78252413444,-93.23875164075676,-2.1554158499357436,3167247.5489085605,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,504515.4526266773,-51.086027213226394,0.47742787670068054,9850905.23511398,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2087634.167477683,-64.4541382845464,-3.1489355982579936,2804743.121994354,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1964586.0946627734,-42.50611942552636,-0.019009276819389243,1115746.511001879,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2019516.0583153195,-81.17600685680662,-1.3701174817802353,1454664.3264138936,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1000,Stock-\x90H\x97\xbf\x95i-5000-0,\x90H\x97\xbf\x95i,4531.784375697033,24.19939343819442,4.1264986307710245,2948590.152728404,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1001,Stock-\x90H\x97\xbf\x95i-5000-1,\x90H\x97\xbf\x95i,4597.5608018297835,-70.64898887924645,0.4174804434530568,7610001.4511306565,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/29,1002,Stock-\x90H\x97\xbf\x95i-5000-2,\x90H\x97\xbf\x95i,5272.845125176996,-38.07011074974363,-1.8767249567435362,5871115.839262399,Prime,1000.0,1000.0,1010.0,990.0,10000.0
