\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/19,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4641.771691389008,-95.20536788477749,3.9001285892653836,6460225.857605265,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4641.422162772218,-27.64694182826824,-4.192109775757479,3093246.670672251,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4507.855559720569,30.840624009980502,2.1952230316655355,9433991.465109384,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,54990.322228575475,-62.72387156110633,1.0446354920985481,9786926.252891434,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,45825.44180244143,-79.82282328160606,-2.0722105453755013,9712705.628362598,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,48212.1330444411,-45.62435564633582,-0.975488435315147,8163758.718267887,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,491488.3804414005,77.70784738738564,2.1652620613872218,6255173.180271455,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,527916.1567988823,46.79107857030428,-1.9027397973067628,4687676.419886018,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,472171.8693830489,73.17811948623262,-0.7817367699271305,4946922.234759077,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1970583.835785436,-82.40635030534122,2.823227018391769,3234203.7471672823,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1964749.5401853397,92.67537355251827,-4.691153789634091,7941515.232510485,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2006839.1946609067,21.825204836726897,2.83795761620354,7129146.360972727,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1000,Stock-\x90H\x97\xbf\x95i-5000-0,\x90H\x97\xbf\x95i,4716.048323447225,-17.271682828970583,4.590231814393684,3206875.461289206,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1001,Stock-\x90H\x97\xbf\x95i-5000-1,\x90H\x97\xbf\x95i,5375.859408022141,-90.22086781891787,1.1161100088574303,312988.3257611385,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/19,1002,Stock-\x90H\x97\xbf\x95i-5000-2,\x90H\x97\xbf\x95i,5315.492048705889,-77.02125545055642,4.254600856853461,4967866.153869841,Prime,1000.0,1000.0,1010.0,990.0,10000.0
