\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/25,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5106.665053992559,-52.86997098148893,4.969977342956753,8167764.747891562,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4812.253169513935,-89.32893179900023,-0.09791933204406256,8409083.056017663,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4700.965255408217,-63.07920184145419,-1.6029145545486276,7415349.499006521,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,54307.36682850709,35.79944547180909,1.491044144176855,2944860.4158332134,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,46110.089040990715,85.81723630525403,-2.3873943892802485,8832854.672999354,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,50464.10836372514,-36.9551409700454,0.9801406311313121,171245.26016441753,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,474773.2857777501,65.03371320354827,-4.6484410488531,3998231.9539432433,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,503995.02943660103,-85.32166352033937,3.057285583528577,7842597.92259559,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,467413.7620579798,-16.967388894231135,-2.611375514029369,7139729.565016308,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1929526.0993861472,91.73039363042645,-4.881417959248137,9175680.637019115,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2049699.2316429531,37.72491685725748,-3.1578829798402683,8327085.504665742,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2187619.3139394056,-40.229317529483,-2.5689969435615536,9507895.086644175,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x90H\x97\xbf\x95i-5000-0,\x90H\x97\xbf\x95i,4888.064884084968,67.70308025944115,4.642757235394496,8711585.535094013,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90H\x97\xbf\x95i-5000-1,\x90H\x97\xbf\x95i,4612.376699379943,67.24841790776009,-1.6323748372596913,6323494.5675946325,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90H\x97\xbf\x95i-5000-2,\x90H\x97\xbf\x95i,4705.043403326128,-20.407688180416784,-3.7852973640472873,2246779.950981772,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x90H\x97\xbf\x95i-50000-0,\x90H\x97\xbf\x95i,48244.58815533586,-96.00995455973074,-1.8793018428089225,4193881.773294062,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90H\x97\xbf\x95i-50000-1,\x90H\x97\xbf\x95i,47785.52633482292,-9.442715080147892,-1.0394658577706761,5750658.960886858,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90H\x97\xbf\x95i-50000-2,\x90H\x97\xbf\x95i,45219.35932041197,62.18056300209125,-2.543016270646563,3624813.8904201523,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x90H\x97\xbf\x95i-500000-0,\x90H\x97\xbf\x95i,499453.71689568344,-24.92566821857993,-3.8579576849951103,4693553.678606828,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90H\x97\xbf\x95i-500000-1,\x90H\x97\xbf\x95i,516763.18184182956,-72.02731136705455,4.980241608633577,4252357.643629707,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90H\x97\xbf\x95i-500000-2,\x90H\x97\xbf\x95i,522502.07789682137,-58.7699057772227,-2.450721630514309,4956466.468860887,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x90H\x97\xbf\x95i-2000000-0,\x90H\x97\xbf\x95i,1911889.9911221575,16.492437630044094,-3.894251101542885,152805.7466099533,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x90H\x97\xbf\x95i-2000000-1,\x90H\x97\xbf\x95i,1855323.0827571307,-8.984434151761107,-3.650483492843346,1209601.8240313567,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x90H\x97\xbf\x95i-2000000-2,\x90H\x97\xbf\x95i,1924075.9341056822,56.69382529424186,0.727410267521476,8644097.63375302,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x8c\x9a\x90݋\xc6-5000-0,\x8c\x9a\x90݋\xc6,4553.806635030032,-9.714580291987645,4.899886869643451,8398555.360896781,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1001,Stock-\x8c\x9a\x90݋\xc6-5000-1,\x8c\x9a\x90݋\xc6,5325.4965820639045,58.80579573155106,-2.4393118019280835,3079625.8254261236,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1002,Stock-\x8c\x9a\x90݋\xc6-5000-2,\x8c\x9a\x90݋\xc6,5078.80737756065,-50.59240554256934,4.464431117684258,5334482.492746991,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/25,1000,Stock-\x8c\x9a\x90݋\xc6-50000-0,\x8c\x9a\x90݋\xc6,47377.21233161087,-34.435216339033076,-2.983862402470039,6198513.631055315,Prime,1000.0,1000.0,1010.0,990.0,10000.0
