\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/22,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5004.420528879659,66.78475417359877,1.8637151853200038,295606.14905067475,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5236.5936301967895,-57.2737515178384,3.5251628845490153,8328533.9552479815,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4729.494424708208,11.199705291490744,4.82128302655032,6136925.03920678,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,50302.23895267499,-69.55034090664984,4.011707622113496,2910010.8769486477,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,50625.27599776452,39.06905856119221,-3.94656531556807,6553464.168860305,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,53707.83708536359,-75.42728584548391,-0.5793070424717701,115028.65814772336,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,547171.0038439994,17.04476490293294,0.07123424155479618,3625333.2084625345,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,469303.20818111027,35.605928559505,-2.436785479821503,5462756.7186797,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,471969.2566560701,-52.24620342595821,-2.3436369771274324,5709149.66800203,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1851592.7415028561,73.74862742524604,2.86080293750703,6405913.193588595,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1887182.7573964808,-65.54837799003619,-4.738879303410407,6688900.241502404,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2109096.5147006083,33.14821193013094,-1.3075848490668731,2365672.8700738703,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x90H\x97\xbf\x95i-5000-0,\x90H\x97\xbf\x95i,5279.413063931616,1.0117106301062933,2.062330563890585,9865604.387132637,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90H\x97\xbf\x95i-5000-1,\x90H\x97\xbf\x95i,5217.68978884174,2.624360125210373,3.232448071879819,1079737.5631165472,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90H\x97\xbf\x95i-5000-2,\x90H\x97\xbf\x95i,4543.325119875259,14.297107842812352,-0.2803208518437028,8839812.614848804,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x90H\x97\xbf\x95i-50000-0,\x90H\x97\xbf\x95i,50781.86005992984,-34.02188265829733,2.3698074460476075,915291.3205203548,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90H\x97\xbf\x95i-50000-1,\x90H\x97\xbf\x95i,47519.50632409317,-75.35203890661262,3.7365270324228668,3812995.61833021,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90H\x97\xbf\x95i-50000-2,\x90H\x97\xbf\x95i,48275.78835710264,-62.6805471668334,-0.9190625053087418,2158641.478249069,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x90H\x97\xbf\x95i-500000-0,\x90H\x97\xbf\x95i,496527.4964072744,-44.91983525873226,-1.2065365784886373,9520081.695477957,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90H\x97\xbf\x95i-500000-1,\x90H\x97\xbf\x95i,453883.8458784619,-88.62573608862189,-2.589958723735628,3973623.4153997744,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90H\x97\xbf\x95i-500000-2,\x90H\x97\xbf\x95i,463176.8267697279,32.06955113678413,2.336982274832467,5339449.525952092,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x90H\x97\xbf\x95i-2000000-0,\x90H\x97\xbf\x95i,1946884.7341688178,-37.03844965313727,-2.0849674334457324,175853.47824437614,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x90H\x97\xbf\x95i-2000000-1,\x90H\x97\xbf\x95i,2015609.6232530202,29.975777080141,-4.55064157200511,9534974.824841974,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x90H\x97\xbf\x95i-2000000-2,\x90H\x97\xbf\x95i,2039026.435296138,-48.9647634218765,-4.883223995376243,6078914.890114433,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x8c\x9a\x90݋\xc6-5000-0,\x8c\x9a\x90݋\xc6,4790.15361190637,64.86374055240907,-1.9535909743474122,5336587.381775188,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x8c\x9a\x90݋\xc6-5000-1,\x8c\x9a\x90݋\xc6,4553.728216100181,35.289919718379736,0.6486400326063544,5489033.378793373,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x8c\x9a\x90݋\xc6-5000-2,\x8c\x9a\x90݋\xc6,5473.057001977109,-55.963207886336534,1.5642952632567644,7832502.371571148,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x8c\x9a\x90݋\xc6-50000-0,\x8c\x9a\x90݋\xc6,48436.53372097148,94.3007511798607,-4.461389298382976,6396160.812516171,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x8c\x9a\x90݋\xc6-50000-1,\x8c\x9a\x90݋\xc6,51302.574589039374,9.645969848699565,-2.8194893975708113,5845323.066337899,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x8c\x9a\x90݋\xc6-50000-2,\x8c\x9a\x90݋\xc6,52571.21755885327,-66.92967389069264,-2.975349042902631,8460820.556467822,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x8c\x9a\x90݋\xc6-500000-0,\x8c\x9a\x90݋\xc6,450743.8533887648,91.82175423060974,0.7974668136675618,8585459.224532247,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x8c\x9a\x90݋\xc6-500000-1,\x8c\x9a\x90݋\xc6,462107.82163771824,28.927977048772107,-4.68623651969305,7240753.926557973,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x8c\x9a\x90݋\xc6-500000-2,\x8c\x9a\x90݋\xc6,450373.28767690767,-23.98789788077373,-3.8081853977062496,965887.8186180091,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x8c\x9a\x90݋\xc6-2000000-0,\x8c\x9a\x90݋\xc6,2020021.5360933412,-7.272036354027449,1.1224089566260993,8336484.893058313,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x8c\x9a\x90݋\xc6-2000000-1,\x8c\x9a\x90݋\xc6,2029876.3677788156,-27.15232943568371,-1.9949340156258955,8369166.026327903,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1002,Stock-\x8c\x9a\x90݋\xc6-2000000-2,\x8c\x9a\x90݋\xc6,1856765.3345892378,-69.75743034047599,-0.2531536764672415,7566779.439259593,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1000,Stock-\x93S\x8d|-5000-0,\x93S\x8d|,4863.272772801111,-91.03956387405132,-1.4895142786122264,9658578.987530222,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/22,1001,Stock-\x93S\x8d|-5000-1,\x93S\x8d|,5017.598525662549,79.46419705419544,-2.3047600789657228,9565869.67879324,Prime,1000.0,1000.0,1010.0,990.0,10000.0
