\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/14,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5347.1972991623325,-99.58408693160126,-1.1276797989615996,5654969.1711303,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5281.141237944027,-94.7253751485165,-3.6267208914250224,9273150.248644913,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4875.825264258064,-20.022067828577732,4.958938658324474,3245995.456791027,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,51015.4268035976,-4.389888688125836,4.427270680111059,7969911.925509011,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,53155.00028686308,-55.56832057924763,-3.36325885106283,1977414.0036156317,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,47149.42180155603,-83.03646884035271,0.34285028126008577,8243208.726691657,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,512252.0844195151,-86.09165993773829,-0.8876752326385882,8258460.164691038,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,530227.544736611,3.4028911783798463,-4.7277355979142826,4869699.59126705,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,472791.06376459217,3.6123611038662062,-3.667139677166139,717256.2562796237,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/14,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2043925.542948418,-75.52496307523846,-0.8676024403757658,6379575.002884766,Prime,1000.0,1000.0,1010.0,990.0,10000.0
