\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/26,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4738.822476370742,15.289117718539686,-2.9896587320460775,3337332.849048257,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4687.388694757458,20.25989626543867,-4.16794912127597,1887564.7437554384,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5127.907183820132,94.98970366562628,4.015601906831126,4975043.674351641,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,52249.66948947265,26.006271057779927,4.162574371546704,7801122.339345087,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,49195.16009346013,-63.99215359979351,0.2049392826998373,4773548.788253429,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,48660.42184342635,0.18125042914618916,1.814338863181714,9154200.529611122,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,475875.4845978945,-25.58166895598714,-2.693848537840231,2478343.7998450752,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,495205.8023295491,95.07150168632731,0.7129115454697263,901363.8942024889,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,467869.0613654296,-49.53892025355111,2.696353004447788,4219471.858946094,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/26,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1912991.1294575434,-58.20269132176965,-0.9244714038423654,5043356.96067773,Prime,1000.0,1000.0,1010.0,990.0,10000.0
