\x93\xfa\x95t,\x83R\x81[\x83h,\x96\xc1\x95\xbf\x96\xbc,\x8bƎ\xed,\x8e\x9e\x89\xbf\x91\x8d\x8az\x81i\x95S\x96\x9c\x89~\x81j,\x91O\x93\xfa\x94\xe4,\x91O\x93\xfa\x94\xe4\x81i\x81\x93\x81j,\x94\x84\x94\x83\x91\xe3\x8b\xe0\x81i\x90\xe7\x89~\x81j,\x8es\x8f\xea,\x8fI\x92l,\x8en\x92l,\x8d\x82\x92l,\x88\xc0\x92l,\x8fo\x97\x88\x8d\x82
2025/12/21,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,4697.9267928426125,49.68098494025185,-2.3986585913169955,1619873.6506358273,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5261.552359626556,20.136909148538223,-3.6737282670519456,8147042.938203334,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-5000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,5455.441696491724,14.102297986850829,2.9418299392336076,7683613.819253105,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,46380.71312852623,69.33223774510228,-4.51387134314413,1345962.215429434,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,51381.635944083406,-84.29967342710178,-4.852014707514805,8805838.653476479,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-50000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,54166.24221333467,-49.11629043074126,-4.4284427774571045,9445916.680495147,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,508455.41080280044,10.733328215456737,-4.433489352868981,9844574.412910042,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,455254.19351846963,15.713754735435685,3.7505043920587156,7081516.423827292,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-500000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,491000.8794103075,69.47467569356988,3.66631964283188,2379191.245158043,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-0,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1821461.9430773044,2.689711134638756,3.4732890940092602,6463260.357327513,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-1,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,2158977.431017879,-0.4758618693634844,0.290855791071003,9854977.92152367,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90\x85\x8eY\x81E\x94_\x97ы\xc6-2000000-2,\x90\x85\x8eY\x81E\x94_\x97ы\xc6,1937138.5783321445,80.60899603957466,1.146815516929685,4749901.573482348,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x90H\x97\xbf\x95i-5000-0,\x90H\x97\xbf\x95i,4764.311466290637,-77.91680616579711,2.611451591695629,8583514.10402412,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90H\x97\xbf\x95i-5000-1,\x90H\x97\xbf\x95i,5330.499703174184,67.66265140067921,2.8609676476928136,3689240.236201439,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90H\x97\xbf\x95i-5000-2,\x90H\x97\xbf\x95i,4949.955647601139,-8.512102328967046,0.31926702250892003,8061506.471319303,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x90H\x97\xbf\x95i-50000-0,\x90H\x97\xbf\x95i,49438.2514468738,-70.7970417537399,4.565299631815808,4366307.553418909,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90H\x97\xbf\x95i-50000-1,\x90H\x97\xbf\x95i,51539.87761080452,-75.57155493399802,2.6834149649269694,3406601.577249213,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90H\x97\xbf\x95i-50000-2,\x90H\x97\xbf\x95i,49157.51512087338,-82.26229832201022,-2.6955793438914033,2393788.8344954276,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x90H\x97\xbf\x95i-500000-0,\x90H\x97\xbf\x95i,500428.96057919506,-20.357813965507816,4.420679421645167,6274460.43241658,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90H\x97\xbf\x95i-500000-1,\x90H\x97\xbf\x95i,540038.7766832728,96.3288227013872,4.099247544592414,812726.2707783091,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90H\x97\xbf\x95i-500000-2,\x90H\x97\xbf\x95i,503878.09717923106,16.257856153471522,3.979839720327501,6673199.016070006,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x90H\x97\xbf\x95i-2000000-0,\x90H\x97\xbf\x95i,1861204.4047961389,-98.64873589805805,3.016048549854336,1408057.9073625167,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x90H\x97\xbf\x95i-2000000-1,\x90H\x97\xbf\x95i,2191763.005478002,-47.53839161996773,-0.7149623435336068,9871570.707782753,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x90H\x97\xbf\x95i-2000000-2,\x90H\x97\xbf\x95i,2002474.043236385,-84.03325230923298,-3.8344927201492873,3403251.1321291835,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x8c\x9a\x90݋\xc6-5000-0,\x8c\x9a\x90݋\xc6,4818.986583745181,-96.59214131538296,4.532742399012799,2269606.818626724,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x8c\x9a\x90݋\xc6-5000-1,\x8c\x9a\x90݋\xc6,5293.739752170304,-65.00033360067934,-0.8277656580074391,5027466.81922884,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x8c\x9a\x90݋\xc6-5000-2,\x8c\x9a\x90݋\xc6,5134.2304536617485,13.882146047438155,3.7978044392293775,4587011.10867247,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x8c\x9a\x90݋\xc6-50000-0,\x8c\x9a\x90݋\xc6,45420.65581352799,3.3332611404433266,4.832899270689854,5562093.523878135,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x8c\x9a\x90݋\xc6-50000-1,\x8c\x9a\x90݋\xc6,52013.55327815249,91.69564312962149,2.8424646454303106,727672.8287937811,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x8c\x9a\x90݋\xc6-50000-2,\x8c\x9a\x90݋\xc6,50684.3591791993,-80.53075463544819,-2.6880511670769436,1892735.919454859,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x8c\x9a\x90݋\xc6-500000-0,\x8c\x9a\x90݋\xc6,526973.6189848344,58.58590851880507,-4.554292690860159,2062270.244181791,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x8c\x9a\x90݋\xc6-500000-1,\x8c\x9a\x90݋\xc6,455903.4739338823,60.758928343885,4.819934473040519,8390155.78590259,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x8c\x9a\x90݋\xc6-500000-2,\x8c\x9a\x90݋\xc6,482763.4628079047,-95.79719976441325,-0.2580938446364893,7417045.735765858,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x8c\x9a\x90݋\xc6-2000000-0,\x8c\x9a\x90݋\xc6,1899199.4262268061,-88.88988105983631,1.1389152245457481,7446508.793389547,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x8c\x9a\x90݋\xc6-2000000-1,\x8c\x9a\x90݋\xc6,2066607.4983295698,-12.45010602747918,3.2744931236884938,2251933.435388663,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x8c\x9a\x90݋\xc6-2000000-2,\x8c\x9a\x90݋\xc6,1826735.5890495677,-11.679342304772547,-3.3275276221603134,1783241.9089104398,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93S\x8d|-5000-0,\x93S\x8d|,4927.15589040962,-32.11783747489527,1.414921619477946,8418825.71253581,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93S\x8d|-5000-1,\x93S\x8d|,4793.634353908914,-7.595727746973523,-3.4717895909416474,6289286.434237191,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93S\x8d|-5000-2,\x93S\x8d|,5101.272341396933,86.79390690999489,-4.947453603696416,7409327.611641054,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93S\x8d|-50000-0,\x93S\x8d|,47636.85186409962,66.5080566745398,-1.7017465111254881,3370716.8888615514,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93S\x8d|-50000-1,\x93S\x8d|,53710.912427503856,-66.75541107073586,-2.5522916587341093,8463002.903585,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93S\x8d|-50000-2,\x93S\x8d|,53724.25225841602,-66.97443200089978,1.1420713501591404,9936882.6687976,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93S\x8d|-500000-0,\x93S\x8d|,468645.09425439814,72.36495700108841,0.6040842113952802,6990713.343255746,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93S\x8d|-500000-1,\x93S\x8d|,515284.4094839829,7.149586033874982,0.90345905079052,1869693.3936051375,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93S\x8d|-500000-2,\x93S\x8d|,459059.1416050303,26.868314495256087,-2.0189208278621207,2212653.7747108364,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93S\x8d|-2000000-0,\x93S\x8d|,1963820.3446850826,8.888417397929047,2.425554522687433,5280157.43060025,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93S\x8d|-2000000-1,\x93S\x8d|,2154903.99819409,34.7454883261824,-0.30947305701278083,3553187.767436504,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93S\x8d|-2000000-2,\x93S\x8d|,1984327.1874442492,-2.058049115916006,-0.6637710976709732,7033749.176605855,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-5000-0,\x93d\x8bC\x8b@\x8a\xed,5050.659032354685,25.439018887626673,-2.1410681786559262,8499171.690285925,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-5000-1,\x93d\x8bC\x8b@\x8a\xed,5100.590142440291,87.35877475182309,3.3587426752105323,8322194.84025662,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-5000-2,\x93d\x8bC\x8b@\x8a\xed,5021.024524300717,0.06561642110800392,2.5273714309907716,8366288.977145019,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-50000-0,\x93d\x8bC\x8b@\x8a\xed,53742.15657093968,72.69168921230425,3.707171791642633,7431184.071515616,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-50000-1,\x93d\x8bC\x8b@\x8a\xed,53697.80982076503,19.000858754771315,1.3850786277069886,1855939.7306261498,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-50000-2,\x93d\x8bC\x8b@\x8a\xed,49852.42247415298,-89.35607525577072,-3.0068185651736568,3113993.882863925,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-500000-0,\x93d\x8bC\x8b@\x8a\xed,489185.80858801276,11.533640529298623,0.43557349318984695,3337143.256738748,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-500000-1,\x93d\x8bC\x8b@\x8a\xed,521522.87158036523,-84.46876932518374,0.6362059137737823,5672738.147459224,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-500000-2,\x93d\x8bC\x8b@\x8a\xed,506682.6667802782,80.52631707560968,3.109523673721487,9830959.622665515,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1000,Stock-\x93d\x8bC\x8b@\x8a\xed-2000000-0,\x93d\x8bC\x8b@\x8a\xed,1956974.0173007394,-30.62266415371954,-2.363343372775355,5377629.6292968625,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1001,Stock-\x93d\x8bC\x8b@\x8a\xed-2000000-1,\x93d\x8bC\x8b@\x8a\xed,2022786.2592754997,35.69565190308046,-4.969234922637389,7904284.718958901,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,1002,Stock-\x93d\x8bC\x8b@\x8a\xed-2000000-2,\x93d\x8bC\x8b@\x8a\xed,1877411.9534728697,-6.049741705485403,-2.994932023606874,2022174.0587601236,Prime,1000.0,1000.0,1010.0,990.0,10000.0
2025/12/21,0000,TOPIX,\x8a\x94\x89\xbf\x8ew\x90\x94,0.0,0.0,0.0,0.0,,,,,,
